date	type	count	country
2020-12-10	covid_cases	313688	Austria
2020-12-11	covid_cases	316581	Austria
2020-12-12	covid_cases	319822	Austria
2020-12-13	covid_cases	322463	Austria
2020-12-14	covid_cases	325051	Austria
2020-12-15	covid_cases	327679	Austria
2020-12-16	covid_cases	330343	Austria
2020-12-17	covid_cases	332828	Austria
2020-12-18	covid_cases	334913	Austria
2020-12-19	covid_cases	337209	Austria
2020-12-20	covid_cases	338854	Austria
2020-12-21	covid_cases	340373	Austria
2020-12-22	covid_cases	342226	Austria
2020-12-23	covid_cases	344357	Austria
2020-12-24	covid_cases	347204	Austria
2020-12-25	covid_cases	349055	Austria
2020-12-26	covid_cases	350484	Austria
2020-12-27	covid_cases	351892	Austria
2020-12-28	covid_cases	353484	Austria
2020-12-29	covid_cases	355352	Austria
2020-12-30	covid_cases	357902	Austria
2020-12-31	covid_cases	360815	Austria
2021-01-01	covid_cases	362911	Austria
2021-01-02	covid_cases	364302	Austria
2021-01-03	covid_cases	365768	Austria
2021-01-04	covid_cases	367410	Austria
2021-01-05	covid_cases	369721	Austria
2021-01-06	covid_cases	372190	Austria
2021-01-07	covid_cases	374730	Austria
2021-01-08	covid_cases	376793	Austria
2021-01-09	covid_cases	379071	Austria
2021-01-10	covid_cases	380722	Austria
2021-01-11	covid_cases	382258	Austria
2021-01-12	covid_cases	383833	Austria
2021-01-13	covid_cases	385750	Austria
2021-01-14	covid_cases	389260	Austria
2021-01-15	covid_cases	390788	Austria
2021-01-16	covid_cases	392511	Austria
2021-01-17	covid_cases	393778	Austria
2021-01-18	covid_cases	394939	Austria
2021-01-19	covid_cases	396425	Austria
2021-01-20	covid_cases	398096	Austria
2021-01-21	covid_cases	399798	Austria
2021-01-22	covid_cases	401886	Austria
2021-01-23	covid_cases	403512	Austria
2021-01-24	covid_cases	404714	Austria
2021-01-25	covid_cases	405723	Austria
2021-01-26	covid_cases	407140	Austria
2021-01-27	covid_cases	408781	Austria
2021-01-28	covid_cases	410230	Austria
2021-01-29	covid_cases	411730	Austria
2021-01-30	covid_cases	413208	Austria
2021-01-31	covid_cases	414398	Austria
2021-02-01	covid_cases	415522	Austria
2021-02-02	covid_cases	416763	Austria
2021-02-03	covid_cases	418283	Austria
2021-02-04	covid_cases	419801	Austria
2021-02-05	covid_cases	421189	Austria
2021-02-06	covid_cases	422522	Austria
2021-02-07	covid_cases	423839	Austria
2021-02-08	covid_cases	424896	Austria
2021-02-09	covid_cases	426093	Austria
2021-02-10	covid_cases	427562	Austria
2021-02-11	covid_cases	429139	Austria
2021-02-12	covid_cases	430870	Austria
2021-02-13	covid_cases	432303	Austria
2021-02-14	covid_cases	433487	Austria
2021-02-15	covid_cases	434712	Austria
2021-02-16	covid_cases	436139	Austria
2021-02-17	covid_cases	437874	Austria
2021-02-18	covid_cases	439841	Austria
2021-02-19	covid_cases	441659	Austria
2021-02-20	covid_cases	443536	Austria
2021-02-21	covid_cases	445374	Austria
2021-02-22	covid_cases	446644	Austria
2021-02-23	covid_cases	448371	Austria
2021-02-24	covid_cases	450376	Austria
2021-02-25	covid_cases	452767	Austria
2021-02-26	covid_cases	454860	Austria
2021-02-27	covid_cases	457317	Austria
2021-02-28	covid_cases	459440	Austria
2021-03-01	covid_cases	460849	Austria
2021-03-02	covid_cases	462769	Austria
2021-03-03	covid_cases	465322	Austria
2021-03-04	covid_cases	467646	Austria
2021-03-05	covid_cases	470314	Austria
2021-03-06	covid_cases	472871	Austria
2021-03-07	covid_cases	475070	Austria
2021-03-08	covid_cases	476980	Austria
2021-03-09	covid_cases	479391	Austria
2021-03-10	covid_cases	481919	Austria
2021-03-11	covid_cases	484916	Austria
2021-03-12	covid_cases	488042	Austria
2021-03-13	covid_cases	491065	Austria
2021-03-14	covid_cases	493568	Austria
2021-03-15	covid_cases	495464	Austria
2021-03-16	covid_cases	497889	Austria
2021-03-17	covid_cases	501224	Austria
2021-03-18	covid_cases	504581	Austria
2021-03-19	covid_cases	508096	Austria
2021-03-20	covid_cases	511440	Austria
2021-03-21	covid_cases	514153	Austria
2021-03-22	covid_cases	516565	Austria
2021-03-23	covid_cases	519980	Austria
2021-03-24	covid_cases	523269	Austria
2021-03-25	covid_cases	526393	Austria
2021-03-26	covid_cases	530288	Austria
2021-03-27	covid_cases	533786	Austria
2021-03-28	covid_cases	536465	Austria
2021-03-29	covid_cases	539541	Austria
2020-01-22	covid_cases	0	Belgium
2020-01-23	covid_cases	0	Belgium
2020-01-24	covid_cases	0	Belgium
2020-01-25	covid_cases	0	Belgium
2020-01-26	covid_cases	0	Belgium
2020-01-27	covid_cases	0	Belgium
2020-01-28	covid_cases	0	Belgium
2020-01-29	covid_cases	0	Belgium
2020-01-30	covid_cases	0	Belgium
2020-01-31	covid_cases	0	Belgium
2020-02-01	covid_cases	0	Belgium
2020-02-02	covid_cases	0	Belgium
2020-02-03	covid_cases	0	Belgium
2020-02-04	covid_cases	1	Belgium
2020-02-05	covid_cases	1	Belgium
2020-02-06	covid_cases	1	Belgium
2020-02-07	covid_cases	1	Belgium
2020-02-08	covid_cases	1	Belgium
2020-02-09	covid_cases	1	Belgium
2020-02-10	covid_cases	1	Belgium
2020-02-11	covid_cases	1	Belgium
2020-02-12	covid_cases	1	Belgium
2020-02-13	covid_cases	1	Belgium
2020-02-14	covid_cases	1	Belgium
2020-02-15	covid_cases	1	Belgium
2020-02-16	covid_cases	1	Belgium
2020-02-17	covid_cases	1	Belgium
2020-02-18	covid_cases	1	Belgium
2020-02-19	covid_cases	1	Belgium
2020-02-20	covid_cases	1	Belgium
2020-02-21	covid_cases	1	Belgium
2020-02-22	covid_cases	1	Belgium
2020-02-23	covid_cases	1	Belgium
2020-02-24	covid_cases	1	Belgium
2020-02-25	covid_cases	1	Belgium
2020-02-26	covid_cases	1	Belgium
2020-02-27	covid_cases	1	Belgium
2020-02-28	covid_cases	1	Belgium
2020-02-29	covid_cases	1	Belgium
2020-03-01	covid_cases	2	Belgium
2020-03-02	covid_cases	8	Belgium
2020-03-03	covid_cases	13	Belgium
2020-03-04	covid_cases	23	Belgium
2020-03-05	covid_cases	50	Belgium
2020-03-06	covid_cases	109	Belgium
2020-03-07	covid_cases	169	Belgium
2020-03-08	covid_cases	200	Belgium
2020-03-09	covid_cases	239	Belgium
2020-03-10	covid_cases	267	Belgium
2020-03-11	covid_cases	314	Belgium
2020-03-12	covid_cases	314	Belgium
2020-03-13	covid_cases	559	Belgium
2020-03-14	covid_cases	689	Belgium
2020-03-15	covid_cases	886	Belgium
2020-03-16	covid_cases	1058	Belgium
2020-03-17	covid_cases	1243	Belgium
2020-03-18	covid_cases	1486	Belgium
2020-03-19	covid_cases	1795	Belgium
2020-03-20	covid_cases	2257	Belgium
2020-03-21	covid_cases	2815	Belgium
2020-03-22	covid_cases	3401	Belgium
2020-03-23	covid_cases	3743	Belgium
2020-03-24	covid_cases	4269	Belgium
2020-03-25	covid_cases	4937	Belgium
2020-03-26	covid_cases	6235	Belgium
2020-03-27	covid_cases	7284	Belgium
2020-03-28	covid_cases	9134	Belgium
2020-03-29	covid_cases	10836	Belgium
2020-03-30	covid_cases	11899	Belgium
2020-03-31	covid_cases	12775	Belgium
2020-04-01	covid_cases	13964	Belgium
2020-04-02	covid_cases	15348	Belgium
2020-04-03	covid_cases	16770	Belgium
2020-04-04	covid_cases	18431	Belgium
2020-04-05	covid_cases	19691	Belgium
2020-04-06	covid_cases	20814	Belgium
2020-04-07	covid_cases	22194	Belgium
2020-04-08	covid_cases	23403	Belgium
2020-04-09	covid_cases	24983	Belgium
2020-04-10	covid_cases	26667	Belgium
2020-04-11	covid_cases	28018	Belgium
2020-04-12	covid_cases	29647	Belgium
2020-04-13	covid_cases	30589	Belgium
2020-04-14	covid_cases	31119	Belgium
2020-04-15	covid_cases	33573	Belgium
2020-04-16	covid_cases	34809	Belgium
2020-04-17	covid_cases	36138	Belgium
2020-04-18	covid_cases	37183	Belgium
2020-04-19	covid_cases	38496	Belgium
2020-04-20	covid_cases	39983	Belgium
2020-04-21	covid_cases	40956	Belgium
2020-04-22	covid_cases	41889	Belgium
2020-04-23	covid_cases	42797	Belgium
2020-04-24	covid_cases	44293	Belgium
2020-04-25	covid_cases	45325	Belgium
2020-04-26	covid_cases	46134	Belgium
2020-04-27	covid_cases	46687	Belgium
2020-04-28	covid_cases	47334	Belgium
2020-04-29	covid_cases	47859	Belgium
2020-04-30	covid_cases	48519	Belgium
2020-05-01	covid_cases	49032	Belgium
2020-05-02	covid_cases	49517	Belgium
2020-05-03	covid_cases	49906	Belgium
2020-05-04	covid_cases	50267	Belgium
2020-05-05	covid_cases	50509	Belgium
2020-05-06	covid_cases	50781	Belgium
2020-05-07	covid_cases	51420	Belgium
2020-05-08	covid_cases	52011	Belgium
2020-05-09	covid_cases	52596	Belgium
2020-05-10	covid_cases	53081	Belgium
2020-05-11	covid_cases	53449	Belgium
2020-05-12	covid_cases	53779	Belgium
2020-05-13	covid_cases	53981	Belgium
2020-05-14	covid_cases	54288	Belgium
2020-05-15	covid_cases	54644	Belgium
2020-05-16	covid_cases	54989	Belgium
2020-05-17	covid_cases	55280	Belgium
2020-05-18	covid_cases	55559	Belgium
2020-05-19	covid_cases	55791	Belgium
2020-05-20	covid_cases	55983	Belgium
2020-05-21	covid_cases	56235	Belgium
2020-05-22	covid_cases	56511	Belgium
2020-05-23	covid_cases	56810	Belgium
2020-05-24	covid_cases	57092	Belgium
2020-05-25	covid_cases	57342	Belgium
2020-05-26	covid_cases	57455	Belgium
2020-05-27	covid_cases	57592	Belgium
2020-05-28	covid_cases	57849	Belgium
2020-05-29	covid_cases	58061	Belgium
2020-05-30	covid_cases	58186	Belgium
2020-05-31	covid_cases	58381	Belgium
2020-06-01	covid_cases	58517	Belgium
2020-06-02	covid_cases	58615	Belgium
2020-06-03	covid_cases	58685	Belgium
2020-06-04	covid_cases	58767	Belgium
2020-06-05	covid_cases	58907	Belgium
2020-06-06	covid_cases	59072	Belgium
2020-06-07	covid_cases	59226	Belgium
2020-06-08	covid_cases	59348	Belgium
2020-06-09	covid_cases	59437	Belgium
2020-06-10	covid_cases	59569	Belgium
2020-06-11	covid_cases	59711	Belgium
2020-06-12	covid_cases	59819	Belgium
2020-06-13	covid_cases	59918	Belgium
2020-06-14	covid_cases	60029	Belgium
2020-06-15	covid_cases	60100	Belgium
2020-06-16	covid_cases	60155	Belgium
2020-06-17	covid_cases	60244	Belgium
2020-06-18	covid_cases	60348	Belgium
2020-06-19	covid_cases	60476	Belgium
2020-06-20	covid_cases	60550	Belgium
2020-06-21	covid_cases	60550	Belgium
2020-06-22	covid_cases	60550	Belgium
2020-06-23	covid_cases	60810	Belgium
2020-06-24	covid_cases	60898	Belgium
2020-06-25	covid_cases	61007	Belgium
2020-06-26	covid_cases	61106	Belgium
2020-06-27	covid_cases	61209	Belgium
2020-06-28	covid_cases	61295	Belgium
2020-06-29	covid_cases	61361	Belgium
2020-06-30	covid_cases	61427	Belgium
2020-07-01	covid_cases	61509	Belgium
2020-07-02	covid_cases	61598	Belgium
2020-07-03	covid_cases	61727	Belgium
2020-07-04	covid_cases	61838	Belgium
2020-07-05	covid_cases	62016	Belgium
2020-07-06	covid_cases	62058	Belgium
2020-07-07	covid_cases	62058	Belgium
2020-07-08	covid_cases	62123	Belgium
2020-07-09	covid_cases	62210	Belgium
2020-07-10	covid_cases	62357	Belgium
2020-07-11	covid_cases	62469	Belgium
2020-07-12	covid_cases	62707	Belgium
2020-07-13	covid_cases	62707	Belgium
2020-07-14	covid_cases	62781	Belgium
2020-07-15	covid_cases	62872	Belgium
2020-07-16	covid_cases	63238	Belgium
2020-07-17	covid_cases	63499	Belgium
2020-07-18	covid_cases	63706	Belgium
2020-07-19	covid_cases	63706	Belgium
2020-07-20	covid_cases	64094	Belgium
2020-07-21	covid_cases	64258	Belgium
2020-07-22	covid_cases	64627	Belgium
2020-07-23	covid_cases	64847	Belgium
2020-07-24	covid_cases	65199	Belgium
2020-07-25	covid_cases	65727	Belgium
2020-07-26	covid_cases	66026	Belgium
2020-07-27	covid_cases	66428	Belgium
2020-07-28	covid_cases	66662	Belgium
2020-07-29	covid_cases	67335	Belgium
2020-07-30	covid_cases	68006	Belgium
2020-07-31	covid_cases	68751	Belgium
2020-08-01	covid_cases	69402	Belgium
2020-08-02	covid_cases	69849	Belgium
2020-08-03	covid_cases	70314	Belgium
2020-08-04	covid_cases	70648	Belgium
2020-08-05	covid_cases	71158	Belgium
2020-08-06	covid_cases	72016	Belgium
2020-08-07	covid_cases	72784	Belgium
2020-08-08	covid_cases	73401	Belgium
2020-08-09	covid_cases	74152	Belgium
2020-08-10	covid_cases	74620	Belgium
2020-08-11	covid_cases	75008	Belgium
2020-08-12	covid_cases	75647	Belgium
2020-08-13	covid_cases	76191	Belgium
2020-08-14	covid_cases	77113	Belgium
2020-08-15	covid_cases	77869	Belgium
2020-08-16	covid_cases	78323	Belgium
2020-08-17	covid_cases	78534	Belgium
2020-08-18	covid_cases	78897	Belgium
2020-08-19	covid_cases	79479	Belgium
2020-08-20	covid_cases	80178	Belgium
2020-08-21	covid_cases	80894	Belgium
2020-08-22	covid_cases	81468	Belgium
2020-08-23	covid_cases	81936	Belgium
2020-08-24	covid_cases	82092	Belgium
2020-08-25	covid_cases	82447	Belgium
2020-08-26	covid_cases	83030	Belgium
2020-08-27	covid_cases	83500	Belgium
2020-08-28	covid_cases	83952	Belgium
2020-08-29	covid_cases	84599	Belgium
2020-08-30	covid_cases	85042	Belgium
2020-08-31	covid_cases	85236	Belgium
2020-09-01	covid_cases	85487	Belgium
2020-09-02	covid_cases	85911	Belgium
2020-09-03	covid_cases	86544	Belgium
2020-09-04	covid_cases	87174	Belgium
2020-09-05	covid_cases	87825	Belgium
2020-09-06	covid_cases	88367	Belgium
2020-09-07	covid_cases	88769	Belgium
2020-09-08	covid_cases	89141	Belgium
2020-09-09	covid_cases	89691	Belgium
2020-09-10	covid_cases	90568	Belgium
2020-09-11	covid_cases	91537	Belgium
2020-09-12	covid_cases	92478	Belgium
2020-09-13	covid_cases	93455	Belgium
2020-09-14	covid_cases	94306	Belgium
2020-09-15	covid_cases	94795	Belgium
2020-09-16	covid_cases	95948	Belgium
2020-09-17	covid_cases	97976	Belgium
2020-09-18	covid_cases	99649	Belgium
2020-09-19	covid_cases	100748	Belgium
2020-09-20	covid_cases	102295	Belgium
2020-09-21	covid_cases	103392	Belgium
2020-09-22	covid_cases	105226	Belgium
2020-09-23	covid_cases	106887	Belgium
2020-09-24	covid_cases	108768	Belgium
2020-09-25	covid_cases	110976	Belgium
2020-09-26	covid_cases	112803	Belgium
2020-09-27	covid_cases	114179	Belgium
2020-09-28	covid_cases	115353	Belgium
2020-09-29	covid_cases	117115	Belgium
2020-09-30	covid_cases	118452	Belgium
2020-10-01	covid_cases	121059	Belgium
2020-10-02	covid_cases	124234	Belgium
2020-10-03	covid_cases	127623	Belgium
2020-10-04	covid_cases	130235	Belgium
2020-10-05	covid_cases	132203	Belgium
2020-10-06	covid_cases	134291	Belgium
2020-10-07	covid_cases	137868	Belgium
2020-10-08	covid_cases	143596	Belgium
2020-10-09	covid_cases	148981	Belgium
2020-10-10	covid_cases	156931	Belgium
2020-10-11	covid_cases	162258	Belgium
2020-10-12	covid_cases	165880	Belgium
2020-10-13	covid_cases	173240	Belgium
2020-10-14	covid_cases	181511	Belgium
2020-10-15	covid_cases	191959	Belgium
2020-10-16	covid_cases	202151	Belgium
2020-10-17	covid_cases	213115	Belgium
2020-10-18	covid_cases	222253	Belgium
2020-10-19	covid_cases	230480	Belgium
2020-10-20	covid_cases	240159	Belgium
2020-10-21	covid_cases	253386	Belgium
2020-10-22	covid_cases	270132	Belgium
2020-10-23	covid_cases	287700	Belgium
2020-10-24	covid_cases	305409	Belgium
2020-10-25	covid_cases	321031	Belgium
2020-10-26	covid_cases	333718	Belgium
2020-10-27	covid_cases	347289	Belgium
2020-10-28	covid_cases	368337	Belgium
2020-10-29	covid_cases	392258	Belgium
2020-10-30	covid_cases	412314	Belgium
2020-10-31	covid_cases	429229	Belgium
2020-11-01	covid_cases	441018	Belgium
2020-11-02	covid_cases	447355	Belgium
2020-11-03	covid_cases	452541	Belgium
2020-11-04	covid_cases	468213	Belgium
2020-11-05	covid_cases	479341	Belgium
2020-11-06	covid_cases	488044	Belgium
2020-11-07	covid_cases	494168	Belgium
2020-11-08	covid_cases	500789	Belgium
2020-11-09	covid_cases	503182	Belgium
2020-11-10	covid_cases	507475	Belgium
2020-11-11	covid_cases	515391	Belgium
2020-11-12	covid_cases	520393	Belgium
2020-11-13	covid_cases	525012	Belgium
2020-11-14	covid_cases	531280	Belgium
2020-11-15	covid_cases	535939	Belgium
2020-11-16	covid_cases	537871	Belgium
2020-11-17	covid_cases	540605	Belgium
2020-11-18	covid_cases	545787	Belgium
2020-11-19	covid_cases	550264	Belgium
2020-11-20	covid_cases	553680	Belgium
2020-11-21	covid_cases	556904	Belgium
2020-11-22	covid_cases	558779	Belgium
2020-11-23	covid_cases	559902	Belgium
2020-11-24	covid_cases	561803	Belgium
2020-11-25	covid_cases	564967	Belgium
2020-11-26	covid_cases	567532	Belgium
2020-11-27	covid_cases	570829	Belgium
2020-11-28	covid_cases	574448	Belgium
2020-11-29	covid_cases	576599	Belgium
2020-11-30	covid_cases	577345	Belgium
2020-12-01	covid_cases	579212	Belgium
2020-12-02	covid_cases	582252	Belgium
2020-12-03	covid_cases	584857	Belgium
2020-12-04	covid_cases	587439	Belgium
2020-12-05	covid_cases	589942	Belgium
2020-12-06	covid_cases	591756	Belgium
2020-12-07	covid_cases	592615	Belgium
2020-12-08	covid_cases	594572	Belgium
2020-12-09	covid_cases	597643	Belgium
2020-12-10	covid_cases	600397	Belgium
2020-12-11	covid_cases	600397	Belgium
2020-12-12	covid_cases	603159	Belgium
2020-12-13	covid_cases	608137	Belgium
2020-12-14	covid_cases	609211	Belgium
2020-12-15	covid_cases	611422	Belgium
2020-12-16	covid_cases	615058	Belgium
2020-12-17	covid_cases	618204	Belgium
2020-12-18	covid_cases	621039	Belgium
2020-12-19	covid_cases	623760	Belgium
2020-12-20	covid_cases	625930	Belgium
2020-12-21	covid_cases	626911	Belgium
2020-12-22	covid_cases	629109	Belgium
2020-12-23	covid_cases	632321	Belgium
2020-12-24	covid_cases	634904	Belgium
2020-12-25	covid_cases	637246	Belgium
2020-12-26	covid_cases	638030	Belgium
2020-12-27	covid_cases	638877	Belgium
2020-12-28	covid_cases	639734	Belgium
2020-12-29	covid_cases	641411	Belgium
2020-12-30	covid_cases	644242	Belgium
2020-12-31	covid_cases	646496	Belgium
2021-01-01	covid_cases	648289	Belgium
2021-01-02	covid_cases	649169	Belgium
2021-01-03	covid_cases	650011	Belgium
2021-01-04	covid_cases	650887	Belgium
2021-01-05	covid_cases	652735	Belgium
2021-01-06	covid_cases	655732	Belgium
2021-01-07	covid_cases	658655	Belgium
2021-01-08	covid_cases	660703	Belgium
2021-01-09	covid_cases	662694	Belgium
2021-01-10	covid_cases	664263	Belgium
2021-01-11	covid_cases	665223	Belgium
2021-01-12	covid_cases	667322	Belgium
2021-01-13	covid_cases	670249	Belgium
2021-01-14	covid_cases	672886	Belgium
2021-01-15	covid_cases	675089	Belgium
2021-01-16	covid_cases	677209	Belgium
2021-01-17	covid_cases	678839	Belgium
2021-01-18	covid_cases	679771	Belgium
2021-01-19	covid_cases	681250	Belgium
2021-01-20	covid_cases	684256	Belgium
2021-01-21	covid_cases	686827	Belgium
2021-01-22	covid_cases	689271	Belgium
2021-01-23	covid_cases	691854	Belgium
2021-01-24	covid_cases	693666	Belgium
2021-01-25	covid_cases	694858	Belgium
2021-01-26	covid_cases	696642	Belgium
2021-01-27	covid_cases	699662	Belgium
2021-01-28	covid_cases	702437	Belgium
2021-01-29	covid_cases	705120	Belgium
2021-01-30	covid_cases	707837	Belgium
2021-01-31	covid_cases	710153	Belgium
2021-02-01	covid_cases	711417	Belgium
2021-02-02	covid_cases	713271	Belgium
2021-02-03	covid_cases	716395	Belgium
2021-02-04	covid_cases	718847	Belgium
2021-02-05	covid_cases	721432	Belgium
2021-02-06	covid_cases	723870	Belgium
2021-02-07	covid_cases	725610	Belgium
2021-02-08	covid_cases	726483	Belgium
2021-02-09	covid_cases	728334	Belgium
2021-02-10	covid_cases	730951	Belgium
2021-02-11	covid_cases	733100	Belgium
2021-02-12	covid_cases	735220	Belgium
2021-02-13	covid_cases	737115	Belgium
2021-02-14	covid_cases	738631	Belgium
2021-02-15	covid_cases	739488	Belgium
2021-02-16	covid_cases	741205	Belgium
2021-02-17	covid_cases	743882	Belgium
2021-02-18	covid_cases	746302	Belgium
2021-02-19	covid_cases	749739	Belgium
2021-02-20	covid_cases	752379	Belgium
2021-02-21	covid_cases	754473	Belgium
2021-02-22	covid_cases	755594	Belgium
2021-02-23	covid_cases	757696	Belgium
2021-02-24	covid_cases	760809	Belgium
2021-02-25	covid_cases	763885	Belgium
2021-02-26	covid_cases	766654	Belgium
2021-02-27	covid_cases	769414	Belgium
2021-02-28	covid_cases	771511	Belgium
2021-03-01	covid_cases	772294	Belgium
2021-03-02	covid_cases	774344	Belgium
2021-03-03	covid_cases	777608	Belgium
2021-03-04	covid_cases	780251	Belgium
2021-03-05	covid_cases	783010	Belgium
2021-03-06	covid_cases	785809	Belgium
2021-03-07	covid_cases	787891	Belgium
2021-03-08	covid_cases	789008	Belgium
2021-03-09	covid_cases	791171	Belgium
2021-03-10	covid_cases	794605	Belgium
2021-03-11	covid_cases	798108	Belgium
2021-03-12	covid_cases	801723	Belgium
2021-03-13	covid_cases	805321	Belgium
2021-03-14	covid_cases	808283	Belgium
2021-03-15	covid_cases	809861	Belgium
2021-03-16	covid_cases	813026	Belgium
2021-03-17	covid_cases	818142	Belgium
2021-03-18	covid_cases	822801	Belgium
2021-03-19	covid_cases	827941	Belgium
2021-03-20	covid_cases	827941	Belgium
2021-03-21	covid_cases	837006	Belgium
2021-03-22	covid_cases	839238	Belgium
2021-03-23	covid_cases	842775	Belgium
2021-03-24	covid_cases	849090	Belgium
2021-03-25	covid_cases	854608	Belgium
2021-03-26	covid_cases	860731	Belgium
2021-03-27	covid_cases	866063	Belgium
2021-03-28	covid_cases	870757	Belgium
2021-03-29	covid_cases	872936	Belgium
2020-01-22	covid_cases	0	Brazil
2020-01-23	covid_cases	0	Brazil
2020-01-24	covid_cases	0	Brazil
2020-01-25	covid_cases	0	Brazil
2020-01-26	covid_cases	0	Brazil
2020-01-27	covid_cases	0	Brazil
2020-01-28	covid_cases	0	Brazil
2020-01-29	covid_cases	0	Brazil
2020-01-30	covid_cases	0	Brazil
2020-01-31	covid_cases	0	Brazil
2020-02-01	covid_cases	0	Brazil
2020-02-02	covid_cases	0	Brazil
2020-02-03	covid_cases	0	Brazil
2020-02-04	covid_cases	0	Brazil
2020-02-05	covid_cases	0	Brazil
2020-02-06	covid_cases	0	Brazil
2020-02-07	covid_cases	0	Brazil
2020-02-08	covid_cases	0	Brazil
2020-02-09	covid_cases	0	Brazil
2020-02-10	covid_cases	0	Brazil
2020-02-11	covid_cases	0	Brazil
2020-02-12	covid_cases	0	Brazil
2020-02-13	covid_cases	0	Brazil
2020-02-14	covid_cases	0	Brazil
2020-02-15	covid_cases	0	Brazil
2020-02-16	covid_cases	0	Brazil
2020-02-17	covid_cases	0	Brazil
2020-02-18	covid_cases	0	Brazil
2020-02-19	covid_cases	0	Brazil
2020-02-20	covid_cases	0	Brazil
2020-02-21	covid_cases	0	Brazil
2020-02-22	covid_cases	0	Brazil
2020-02-23	covid_cases	0	Brazil
2020-02-24	covid_cases	0	Brazil
2020-02-25	covid_cases	0	Brazil
2020-02-26	covid_cases	1	Brazil
2020-02-27	covid_cases	1	Brazil
2020-02-28	covid_cases	1	Brazil
2020-02-29	covid_cases	2	Brazil
2020-03-01	covid_cases	2	Brazil
2020-03-02	covid_cases	2	Brazil
2020-03-03	covid_cases	2	Brazil
2020-03-04	covid_cases	4	Brazil
2020-03-05	covid_cases	4	Brazil
2020-03-06	covid_cases	13	Brazil
2020-03-07	covid_cases	13	Brazil
2020-03-08	covid_cases	20	Brazil
2020-03-09	covid_cases	25	Brazil
2020-03-10	covid_cases	31	Brazil
2020-03-11	covid_cases	38	Brazil
2020-03-12	covid_cases	52	Brazil
2020-03-13	covid_cases	151	Brazil
2020-03-14	covid_cases	151	Brazil
2020-03-15	covid_cases	162	Brazil
2020-03-16	covid_cases	200	Brazil
2020-03-17	covid_cases	321	Brazil
2020-03-18	covid_cases	372	Brazil
2020-03-19	covid_cases	621	Brazil
2020-03-20	covid_cases	793	Brazil
2020-03-21	covid_cases	1021	Brazil
2020-03-22	covid_cases	1546	Brazil
2020-03-23	covid_cases	1924	Brazil
2020-03-24	covid_cases	2247	Brazil
2020-03-25	covid_cases	2554	Brazil
2020-03-26	covid_cases	2985	Brazil
2020-03-27	covid_cases	3417	Brazil
2020-03-28	covid_cases	3904	Brazil
2020-03-29	covid_cases	4256	Brazil
2020-03-30	covid_cases	4579	Brazil
2020-03-31	covid_cases	5717	Brazil
2020-04-01	covid_cases	6836	Brazil
2020-04-02	covid_cases	8044	Brazil
2020-04-03	covid_cases	9056	Brazil
2020-04-04	covid_cases	10360	Brazil
2020-04-05	covid_cases	11130	Brazil
2020-04-06	covid_cases	12161	Brazil
2020-04-07	covid_cases	14034	Brazil
2020-04-08	covid_cases	16170	Brazil
2020-04-09	covid_cases	18092	Brazil
2020-04-10	covid_cases	19638	Brazil
2020-04-11	covid_cases	20727	Brazil
2020-04-12	covid_cases	22192	Brazil
2020-04-13	covid_cases	23430	Brazil
2020-04-14	covid_cases	25262	Brazil
2020-04-15	covid_cases	28320	Brazil
2020-04-16	covid_cases	30425	Brazil
2020-04-17	covid_cases	33682	Brazil
2020-04-18	covid_cases	36658	Brazil
2020-04-19	covid_cases	38654	Brazil
2020-04-20	covid_cases	40743	Brazil
2020-04-21	covid_cases	43079	Brazil
2020-04-22	covid_cases	45757	Brazil
2020-04-23	covid_cases	50036	Brazil
2020-04-24	covid_cases	54043	Brazil
2020-04-25	covid_cases	59324	Brazil
2020-04-26	covid_cases	63100	Brazil
2020-04-27	covid_cases	67446	Brazil
2020-04-28	covid_cases	73235	Brazil
2020-04-29	covid_cases	79685	Brazil
2020-04-30	covid_cases	87187	Brazil
2020-05-01	covid_cases	92202	Brazil
2020-05-02	covid_cases	97100	Brazil
2020-05-03	covid_cases	101826	Brazil
2020-05-04	covid_cases	108620	Brazil
2020-05-05	covid_cases	115455	Brazil
2020-05-06	covid_cases	126611	Brazil
2020-05-07	covid_cases	135773	Brazil
2020-05-08	covid_cases	146894	Brazil
2020-05-09	covid_cases	156061	Brazil
2020-05-10	covid_cases	162699	Brazil
2020-05-11	covid_cases	169594	Brazil
2020-05-12	covid_cases	178214	Brazil
2020-05-13	covid_cases	190137	Brazil
2020-05-14	covid_cases	203165	Brazil
2020-05-15	covid_cases	220291	Brazil
2020-05-16	covid_cases	233511	Brazil
2020-05-17	covid_cases	241080	Brazil
2020-05-18	covid_cases	255368	Brazil
2020-05-19	covid_cases	271885	Brazil
2020-05-20	covid_cases	291579	Brazil
2020-05-21	covid_cases	310087	Brazil
2020-05-22	covid_cases	330890	Brazil
2020-05-23	covid_cases	347398	Brazil
2020-05-24	covid_cases	363211	Brazil
2020-05-25	covid_cases	374898	Brazil
2020-05-26	covid_cases	391222	Brazil
2020-05-27	covid_cases	411821	Brazil
2020-05-28	covid_cases	438238	Brazil
2020-05-29	covid_cases	465166	Brazil
2020-05-30	covid_cases	498440	Brazil
2020-05-31	covid_cases	514849	Brazil
2020-06-01	covid_cases	526447	Brazil
2020-06-02	covid_cases	555383	Brazil
